,R0-15,R16-31,R32-47,R48-63,R64-79,R80-95,R96-111,R112-127,R128-143,R144-159,R160-175,R176-191,R192-207,R208-223,R224-239,R240-255,G0-15,G16-31,G32-47,G48-63,G64-79,G80-95,G96-111,G112-127,G128-143,G144-159,G160-175,G176-191,G192-207,G208-223,G224-239,G240-255,B0-15,B16-31,B32-47,B48-63,B64-79,B80-95,B96-111,B112-127,B128-143,B144-159,B160-175,B176-191,B192-207,B208-223,B224-239,B240-255,Exposure,Contrast,Highlights,Shadows,Temperature
800_4829,0.002434675817340904,0.08021933387489846,0.18248254465434927,0.03306127356474416,0.028272710777138613,0.05260889896169679,0.0875204160435695,0.1512800201446371,0.14791281807133375,0.0840684338513582,0.04506192692218,0.03691975991151158,0.021157539297787197,0.0131843269526568,0.009242299157549868,0.02457302199724784,0.013808176502958826,0.23387008690953126,0.07889326821632979,0.08996797403482239,0.17077094195556686,0.1962936113886345,0.0756041023888395,0.037146711885666185,0.03869094872035971,0.016837524297211352,0.015618342145694524,0.01113157456059125,0.021263734654523216,0.00010294728724539263,2.7526012632457924e-08,2.7526012632457924e-08,0.1708983598680425,0.26404748765678543,0.25004321583983297,0.15309935194957938,0.038621060174285904,0.040373283560430274,0.02478032039838288,0.01863425724578241,0.019179244769892443,0.01955687413719713,0.0007655259373212874,3.5783816422195296e-07,1.3763006316228962e-07,3.3031215158949514e-07,0.0,1.9268208842720547e-07,0.25,21,0,0,4800
800_4831,0.0033690187901370553,0.012567689217664477,0.035663500220978826,0.0664393715348879,0.10905913556429096,0.08166599099480991,0.0772999525011126,0.09774338445317594,0.1382424068393113,0.14561844234038052,0.07300707814899236,0.05667906034560781,0.050939005879336086,0.018902608342936243,0.010291425603023369,0.022511929223354654,0.028981367972361238,0.14518086131756233,0.09998592870234227,0.07982521642602693,0.10719356005812614,0.14234763636331607,0.11845808525973214,0.08315828624366599,0.06975207210317895,0.0684455223875667,0.02283257974451016,0.01141077090672227,0.007152937168683148,0.005167100513327105,0.003297258475204237,0.006810816357674329,0.2824745290794707,0.13616719322093765,0.12613390656438148,0.14184165319910622,0.0951173477960142,0.08511645925632641,0.05670699924842975,0.04116239929057758,0.013973497734829369,0.007958128090207808,0.004676531916191439,0.0032070282057950405,0.002217275369569751,0.0002761960107540829,0.00020036184595166123,0.0027704931714568897,-0.7,42,-57,23,3695
800_4833,0.0035235222990430406,0.00900469461650649,0.02516364765030249,0.05657779214513299,0.09061844123933999,0.10715111494664688,0.0832364876455548,0.07776313271567897,0.0944735969385789,0.14090227296599833,0.11433972582770167,0.05592003054726778,0.05359931242222525,0.05234239210738933,0.01275070967565769,0.022633126256975368,0.012104509003098108,0.08988897437856723,0.14474617052607056,0.1097635537535682,0.09467208701567156,0.10270128727049636,0.12167031588191472,0.08460976041578812,0.07934188717021359,0.055814358184771776,0.06544496680252772,0.01540449255355296,0.008864229374043058,0.00422623387553706,0.0014028907598258506,0.009344283034353123,0.25964236222514997,0.15544886228383548,0.11010801427565076,0.11687211898988782,0.1161889233563502,0.07738250301299733,0.05081252385128995,0.06618704057708616,0.027883685640604082,0.008212000504716968,0.004075198644222763,0.0013388102024174885,0.0007096481316773977,0.0004313050919379833,0.0003929338303283369,0.004314069381847233,-0.7,42,-57,23,3695
800_4834,0.006892155725003243,0.029716697873824718,0.05997133661252557,0.09292407510945994,0.10935647155274678,0.10089602125800924,0.0948997546661546,0.10224000635080163,0.11586271258064294,0.11487568481966827,0.05617437090399169,0.05586035415188061,0.027459289577836846,0.010730080140334221,0.007317873036376837,0.014823115640742813,0.04816039253415263,0.12082485440390878,0.11792986107731528,0.1264682375138153,0.12412376443987096,0.12391954895215075,0.12031465975976614,0.06450104477733548,0.04968247092867702,0.059937617247050816,0.016636006358729125,0.009383287394253318,0.0063073380606140424,0.004060362123413868,0.0023835324858697965,0.005367021943076646,0.25787676119686626,0.15927709754271982,0.15975117805828865,0.11779492856339098,0.09853134409079267,0.05463775877479736,0.054042013283393066,0.060951758130468464,0.018666325050499224,0.007660571893650938,0.0044863546949137885,0.002697329029879817,0.0015926000388887507,0.00036182943605365936,0.00019458138329884507,0.001477568832097709,-0.85,42,-57,23,3933
800_4836,0.010829696780051084,0.015826989321448555,0.025372019565930198,0.04831062951110058,0.06677251886577854,0.13085406721059534,0.16951743486629736,0.20248809279745544,0.132610089186483,0.07641837689453287,0.03979193417363277,0.02677620404834977,0.018633156205277116,0.01218169194251952,0.007475376880659761,0.01614172174988808,0.029903902285738068,0.05257762941134631,0.09870602416695826,0.1783546887479606,0.18161720939522266,0.1822383613962867,0.10045299008468984,0.07095055469319618,0.03336119699838742,0.02359012313816803,0.016726732096365708,0.011049684673009687,0.006506846600174096,0.0039920700860727396,0.007864154283080597,0.002107831943343098,0.16997001756600022,0.2021575604377649,0.1921122173876757,0.14359393163727585,0.08472715885966556,0.08460370469300899,0.053265229206905115,0.023451171826399383,0.015936790585839432,0.011593873942753382,0.00661238133260694,0.0037617874643895975,0.007134852578383624,0.0010389142947868596,3.6306810662212e-05,4.101375882236231e-06,-0.85,42,-57,23,3933
800_4837,0.010313776725280926,0.020399775696028258,0.028163102194836163,0.034177893793192436,0.06600077204960232,0.08195691342232236,0.10508881102819786,0.11647219355235085,0.10858180697923152,0.13467476034201842,0.08825172714718864,0.04762388302193338,0.05385924055951355,0.055094552954433,0.030932962268002507,0.018407828265867808,0.028701318319838614,0.03343579249262138,0.0667766477676734,0.1038075026661696,0.09124479565679157,0.13614784243405706,0.13172000804199985,0.1402318494023222,0.062316635466848874,0.04967847965684531,0.05462729888999703,0.06247334105676546,0.02380405530834749,0.007048255742641911,0.001982863845991739,0.006003313251088544,0.10587583478138513,0.1013502830444827,0.10997209082527168,0.14768440721850964,0.16189226142489174,0.11640503008152765,0.059248008052569835,0.06849804201966943,0.06156608368039965,0.044098103589854484,0.01424429864710749,0.0037268844803716407,0.0018162488915274715,0.0019232149766172028,0.001264049552107733,0.0004351587337065273,-0.65,58,-57,23,3933
800_4839,0.0008081637308889648,0.005774241773961229,0.013199824097768872,0.02566057475635625,0.06496284869127023,0.06455172016659183,0.17709008867560022,0.1554244742366431,0.11706218610711495,0.09934363672357653,0.0638859760250632,0.06080947617117127,0.07124962482044782,0.05149497628248648,0.012542365286042616,0.01613982245501644,0.00861944054370261,0.06477611222157162,0.05322605969092912,0.07186345490215162,0.2118888041577051,0.15178424164403845,0.10740908873703828,0.0757685427883058,0.04498234921965956,0.06468612968627613,0.08337626473770242,0.039077386411706785,0.009838705273257331,0.0049797584713505965,0.003865340323912904,0.003858321190691628,0.1674791061048512,0.1344309349221201,0.2017723614169863,0.11462723502964772,0.07803197928106019,0.07479029582536087,0.03970387845922154,0.0580512045493232,0.07907730713679041,0.03683203450925193,0.00700826044628695,0.003576317191272096,0.002508170271069566,0.001693069984997222,0.0003758401764835805,4.20046952771308e-05,-0.65,42,-57,38,3933
800_4845,0.016848094286062213,0.023592765635380743,0.044695913532206206,0.07753554764323381,0.19669133474516087,0.13528938867808854,0.08396499109588543,0.07411822070092679,0.07148199941909103,0.05323484048895888,0.03862048212802062,0.03165997931365098,0.0244348414138329,0.017405110677692633,0.01584047706763846,0.09458601317416986,0.060276930404771126,0.10098787556216376,0.17314175742360044,0.22464141312823446,0.09699319050489093,0.05666626074973372,0.03386473034747297,0.029227725785421738,0.042521496164305186,0.03122355438336337,0.0184826164421902,0.012882284016040841,0.013161755622298184,0.013280034898579856,0.013164067807359313,0.07948430675957394,0.2790116465862569,0.15928373131176424,0.14270709856228336,0.13145063848237862,0.043034470935723684,0.044823716808858716,0.057912858809832476,0.03865307292697745,0.023157001329396302,0.016547978170330525,0.012839150754245778,0.00664271499852791,0.0043831596735547035,0.0034281721912842074,0.0036786038542143094,0.03244598460437082,-0.15,51,-4,40,3817
800_4850,0.026861699843586183,0.0289385925487304,0.04591674724448098,0.0801238736630891,0.19050519371816754,0.12299428956352333,0.09669216603074238,0.06684785756235358,0.054779985682069265,0.061471256566880836,0.04147275508300855,0.02147474906736364,0.02030503116054734,0.016476107751347183,0.015619278030124029,0.1095204164839857,0.07460146737870223,0.1029681244369554,0.2208729093167625,0.17043482181531192,0.080076473869336,0.05157959124531865,0.03480697328589464,0.04343373574895748,0.0379745842416,0.02123408913891806,0.015234904789724384,0.013153360188445285,0.013499885161475298,0.01308925210502429,0.013493912016734055,0.0935459152608398,0.3101798461582164,0.12648304650861156,0.18334721928917266,0.08468405312388314,0.04156259998824089,0.056578370191398275,0.04891080669053869,0.030913308694982933,0.023210154059789583,0.017027921726590064,0.012381310586130104,0.006883870395200872,0.004478179469161948,0.003592502486699981,0.003645627691080625,0.046121182940302236,-0.15,51,-4,40,3817
800_5807,0.007849813230499086,0.018058192853410333,0.07314682771512734,0.12159962908147458,0.15050722733998084,0.11316020866038826,0.09846349246965368,0.07472236162618398,0.06730869806584619,0.05942282575879858,0.050217053620011984,0.03795859162826054,0.02604676471358964,0.022809265211810464,0.03565419642870906,0.04307485159625549,0.06482890711380067,0.16930209886947362,0.16179608553675395,0.07670283070907669,0.059070878161279976,0.06952297310003899,0.08145112294020095,0.07065228282031084,0.05363322446978844,0.045527006431618014,0.03603267910240535,0.022427341786535108,0.03412253898178857,0.032117791955754024,0.020936918306538044,0.0018753197146367262,0.35723460134296114,0.06677573940925652,0.05553480400047653,0.058312426409205226,0.07013732617598283,0.08650729362261925,0.06650937018501224,0.05997598850866045,0.052899215816931314,0.049062117181979316,0.028493331768387763,0.025122000793189582,0.02161777422900189,0.0015159400937073554,7.22282571475696e-05,0.00022984220548102368,1.55,31,-31,21,5350
800_5808,0.0050954778284574495,0.008720048119874244,0.03374719427353237,0.09580216746429712,0.15119788252294186,0.11714503940513865,0.08553950654447466,0.06853319273780108,0.08536155087280582,0.10780400444027614,0.0905232838136696,0.04309973511167524,0.024075544370941428,0.01893071240183398,0.026685423258687925,0.03773923683359248,0.035874377003756085,0.16733762239992034,0.15583956650714054,0.06291967535160077,0.041409142467814936,0.04673636179662505,0.06586352735061687,0.09083074937477413,0.11213076331394696,0.08828522630456234,0.038852911778689096,0.020923127774209186,0.025629222627967883,0.024261537638298945,0.02082218988588596,0.002283998424190829,0.3400930522362243,0.051103336174751865,0.03817282658457896,0.03931449548452278,0.04649374752128256,0.059494008027466114,0.07637257360951248,0.10955887032363323,0.11246135072566277,0.058049855774704215,0.026960710911025136,0.018653497928612497,0.02075576961740384,0.0022762085626158433,5.7859678553426565e-05,0.0001818368394500171,1.55,31,-31,21,5500
800_5809,0.08337909991700357,0.057294541988069575,0.0800891908871722,0.11450969895570713,0.04500348919736129,0.03225850493233115,0.04585159317257995,0.05953480157818743,0.06776284974826911,0.06837654219990975,0.07151219545494883,0.07120442710770533,0.07230698154369843,0.059637198345180165,0.0410046752381936,0.030274209733682524,0.20035276236749253,0.12865314229252928,0.03413379712095525,0.03095253326298418,0.043310777050528285,0.05060417946167487,0.06269324637168618,0.07044286491620311,0.07002457962824027,0.07658760682019722,0.0811158561063376,0.06958416342612095,0.04472426532521764,0.01902212628978637,0.016595790854273106,0.0012023087057731294,0.337293381491377,0.0356214955257017,0.031747456981796936,0.03827764564068336,0.05057012978404852,0.05749060977605056,0.07058079776550437,0.07403220191145038,0.09288402476107972,0.0994772755149071,0.06471693129441185,0.02913565127316617,0.016086752302661062,0.0019608155098731397,5.3125204380643794e-05,7.170526290755291e-05,1.55,31,-31,21,5400
800_5810,0.05689745172983372,0.04715739968585112,0.053431623953268316,0.1189029331498853,0.19705299902513876,0.14496555284675125,0.04907031993374378,0.03337617114925948,0.03993283983229832,0.0482105724551816,0.050548824650271,0.04967311208438199,0.046135854305035334,0.027692434904833762,0.0158905468846169,0.021061363409649387,0.17568105961495736,0.25700548031901105,0.17029545761335374,0.03137048823879543,0.020572611529347463,0.024874349257535355,0.036252171527136584,0.0419310081413137,0.045769593180947865,0.05259722793234062,0.05416541239802438,0.04367871726138636,0.020886270443294323,0.01223600076544336,0.00843567688336832,0.004248474893744086,0.5835880498788966,0.03868395711315107,0.018850666757098792,0.0160393800349206,0.020652712226107917,0.03571918534453429,0.040508105970304055,0.044961869866261016,0.05650878443146343,0.0587147190838286,0.05092215995960503,0.022173496898038585,0.009501841930661314,0.002872339418196985,0.0002259885637124796,7.67425232192927e-05,1.55,31,-31,21,5697
800_5812,0.03876581947472,0.05604987074885509,0.056515968720760486,0.047859615794117766,0.03702801971919503,0.0329466552481426,0.042743906346375454,0.06665539568202743,0.07856325885087925,0.08353137381888633,0.09253529770703912,0.1003520521963666,0.09786769192622413,0.08376105086829155,0.052657730108106766,0.032166292790012416,0.07301806102803271,0.07733411228278947,0.05304215840053167,0.042402583789732974,0.053100733755413534,0.06774465505391905,0.0683249309262239,0.06036782129848349,0.07940024231699441,0.1114288775178319,0.11672001024408088,0.09972209187126016,0.05873574895747979,0.02518864126977276,0.009748997998088151,0.0037203332893651158,0.1411320601194541,0.0781531763146809,0.06787397226126635,0.05350577903130016,0.0478708464072718,0.05419792061894332,0.05750723548768056,0.08633572398588114,0.13555385860746122,0.13876110702135733,0.08650952322964248,0.03382545072744645,0.013434923771662695,0.004788425157542381,0.0003532963721375975,0.00019670088627154436,1.55,31,-31,21,5638
800_5814,0.00411021173229125,0.010447800880788364,0.03473661679760608,0.08391211362561847,0.14029235157808834,0.1418867683338108,0.10469133540578518,0.06540615512471595,0.06744921836033488,0.08541263915225165,0.08281732152518774,0.06873828905792552,0.051089738324511434,0.028646321346598964,0.012637880549877243,0.01772523820460812,0.01918871371823801,0.10745701152503137,0.16920118850716304,0.13201404090893976,0.07777862986079105,0.05681011169175094,0.05440698068488683,0.07359839195236283,0.08845875028819736,0.08532774892929318,0.06119784068340262,0.03828854594168581,0.01534616493278478,0.009034532814200077,0.005774847346239143,0.00611650021503321,0.27026558638444503,0.12484995570514047,0.08806377953293422,0.054765672155500385,0.0430025132350574,0.04839444621956642,0.07269823628725618,0.09143288090110917,0.08722850267960228,0.06656882637229834,0.030387424223639825,0.012259728188332538,0.006403954364953969,0.002857668053463885,0.0006877924776472261,0.00013303321905266916,1.3,31,-31,21,5600
800_5816,0.0014509787038947547,0.005794032977043966,0.015104706749972859,0.040384211387445364,0.07993554068465783,0.10071944188697204,0.07465349154257757,0.0973365224604556,0.16114190232053094,0.19160216037359626,0.09309225904664424,0.050324267439215406,0.033592140244373736,0.01901488694846404,0.014940569136645512,0.02091288809750991,0.026881958988883674,0.06834549285766034,0.1436283116270538,0.11975345941421565,0.15539100260528205,0.15160526750990222,0.19413741624109612,0.07554794932306927,0.03622932493665163,0.0196785391130326,0.006623969783925205,0.0010453003297175897,0.0004183953920133605,0.0001450345605604208,9.573547193568868e-05,0.0004728418450003623,0.1456426101794718,0.16966866277970008,0.18374764019493706,0.17359527600773286,0.06431337242320738,0.05907704398810965,0.13686698704009262,0.0600595574830126,0.005555354921507922,0.00045839068836832185,0.00027234236898553865,0.00015147564751641596,0.00010451626996544274,8.623899757749069e-05,0.00010495668616756209,0.0002955743236473332,1.55,31,-31,21,3450
